Date,Item_ID,Item_Name,Category,Subcategory,Unit,Current_Stock,Reorder_Level,Daily_Usage,Lead_Time,Price_per_Unit,Supplier_Name,Seasonal_Factor,Waste_Percentage
2024-05-26,41,prawns,Non-Veg,Fish,kg,16.18,6.78,1.67,3,280,Supplier A,1.0,0.64
2024-05-26,42,red beans,Veg,Vegetable,kg,16.11,5.49,4.0,1,50,Supplier B,0.86,2.49
2024-05-26,43,rice,Veg,Grain,kg,18.37,8.63,3.22,3,600,Supplier C,1.03,0.11
2024-05-26,44,rice flour jelly,Veg,Grain,kg,9.78,5.71,3.82,3,450,Supplier A,1.47,1.02
2024-05-26,45,rice noodles,Veg,Grain,kg,9.36,5.86,2.45,2,70,Supplier A,1.27,1.78
2024-05-26,46,sambal,Veg,Vegetable,kg,17.08,8.65,3.21,3,50,Supplier A,0.88,1.0
2024-05-26,47,shrimp paste,Non-Veg,Fish,kg,15.82,6.03,1.97,4,40,Supplier B,0.81,2.28
2024-05-26,48,soft-boiled eggs,Non-Veg,Poultry,liter,19.46,5.11,7.0,1,6,Supplier B,0.99,4.99
2024-05-26,49,soy sauce,Veg,Grocery,liter,7.95,8.01,0.61,1,40,Supplier A,1.19,2.04
2024-05-26,50,spaghetti,Veg,Vegetable,kg,12.07,9.07,3.87,2,50,Supplier A,1.17,2.69
2024-05-26,51,spices,Veg,Grocery,kg,11.64,4.47,3.87,3,600,Supplier C,0.97,4.62
2024-05-26,52,sugar syrup,Veg,Grocery,liter,20.45,5.69,5.0,3,50,Supplier C,1.0,0.23
2024-05-26,53,tamarind,Veg,Grocery,kg,18.7,9.59,2.06,1,280,Supplier A,0.86,2.59
2024-05-26,54,tandoori masala,Veg,Vegetable,kg,9.05,7.48,4.0,1,50,Supplier C,0.84,4.47
2024-05-26,55,vegetable broth,Veg,Vegetable,liter,8.36,3.16,3.25,3,250,Supplier C,0.9,3.06
2024-05-26,56,water,Veg,Vegetable,liter,20.77,9.46,4.86,1,40,Supplier B,0.93,3.61
2024-05-26,57,white bread,Veg,Grain,kg,13.75,7.61,2.87,1,450,Supplier A,1.47,0.98
2024-05-26,58,yogurt,Veg,Dairy,kg,17.45,9.9,3.87,1,250,Supplier C,1.1,2.08
2024-05-27,1,anchovies,Non-Veg,Fish,kg,21.83,8.78,4.65,3,40,Supplier B,1.43,3.76
2024-05-27,2,bean sprouts,Veg,Vegetable,kg,9.63,6.32,1.72,3,450,Supplier B,0.85,0.31
2024-05-27,3,beef,Non-Veg,Meat,kg,18.92,8.06,1.02,1,600,Supplier B,1.18,3.96
2024-05-27,4,beef bacon,Non-Veg,Meat,kg,16.919999999999998,6.82,2.97,3,250,Supplier C,0.85,1.14
2024-05-27,5,black pepper,Veg,Grocery,kg,9.41,3.24,3.56,1,250,Supplier C,1.36,1.69
2024-05-27,6,black pepper sauce,Veg,Grocery,liter,22.65,4.42,4.12,4,35,Supplier C,1.14,0.21
2024-05-27,7,black tea,Veg,Vegetable,kg,12.84,5.34,0.95,4,40,Supplier A,0.81,3.54
2024-05-27,8,butter,Veg,Dairy,kg,12.06,4.81,4.04,4,50,Supplier A,1.33,2.72
2024-05-27,9,cheese,Veg,Dairy,kg,10.59,4.94,3.53,3,40,Supplier A,1.16,3.76
2024-05-27,10,chicken,Non-Veg,Meat,kg,19.17,6.8,4.0,4,50,Supplier C,1.49,3.11
2024-05-27,11,chicken thigh,Non-Veg,Meat,kg,17.09,4.19,2.0,4,6,Supplier A,1.09,3.21
2024-05-27,12,chili,Veg,Grocery,kg,11.23,7.28,2.39,4,450,Supplier B,1.15,2.56
2024-05-27,13,chili sauce,Veg,Grocery,liter,19.46,3.35,1.91,4,450,Supplier C,1.24,4.58
2024-05-27,14,chives,Veg,Vegetable,kg,24.63,8.57,4.68,3,40,Supplier A,0.97,2.25
2024-05-27,15,cockles,Non-Veg,Fish,kg,12.12,8.08,2.44,1,250,Supplier B,1.05,4.24
2024-05-27,16,coconut milk,Veg,Dairy,liter,18.1,6.58,4.06,3,250,Supplier A,1.49,0.63
2024-05-27,17,coleslaw,Veg,Vegetable,kg,15.91,3.04,0.96,4,50,Supplier B,1.14,1.53
2024-05-27,18,condensed milk,Veg,Dairy,liter,16.759999999999998,3.9,5.0,3,50,Supplier A,0.95,1.37
2024-05-27,19,cream,Veg,Dairy,liter,11.8,8.21,1.3,3,450,Supplier A,1.2,3.29
2024-05-27,20,cucumber,Veg,Grocery,kg,21.54,5.79,5.0,2,50,Supplier C,1.27,2.38
2024-05-27,21,curry,Veg,Vegetable,kg,8.51,7.1,2.13,1,250,Supplier A,1.22,0.34
2024-05-27,22,egg,Non-Veg,Poultry,pieces,9.34,4.73,4.28,1,50,Supplier A,1.45,0.41
2024-05-27,23,eggs,Non-Veg,Poultry,pieces,14.34,9.03,9.0,3,6,Supplier B,1.02,2.94
2024-05-27,24,evaporated milk,Veg,Dairy,liter,20.48,5.13,2.61,2,250,Supplier C,1.16,0.88
2024-05-27,25,fish broth,Non-Veg,Fish,liter,19.05,8.86,2.83,2,70,Supplier B,1.27,4.29
2024-05-27,26,flat rice noodles,Veg,Grain,kg,17.02,7.15,2.0,1,50,Supplier B,1.24,4.95
2024-05-27,27,flour,Veg,Grain,kg,17.13,5.78,3.15,3,600,Supplier A,0.97,2.27
2024-05-27,28,fries,Veg,Vegetable,kg,17.78,6.28,3.28,1,450,Supplier C,1.25,4.91
2024-05-27,29,galangal,Veg,Vegetable,kg,12.13,6.54,2.45,2,35,Supplier B,1.4,1.39
2024-05-27,30,garlic,Veg,Grocery,kg,11.21,9.58,5.0,2,6,Supplier A,1.15,2.35
2024-05-27,31,ghee,Veg,Dairy,kg,18.82,6.45,2.7,4,280,Supplier C,1.26,3.44
2024-05-27,32,ginger,Veg,Grocery,kg,10.95,7.32,2.95,1,600,Supplier B,1.49,1.27
2024-05-27,33,kaya,Veg,Vegetable,kg,16.7,3.23,3.82,3,35,Supplier B,1.42,4.15
2024-05-27,34,lemon,Veg,Fruit,kg,23.93,4.4,4.07,2,250,Supplier A,1.01,4.14
2024-05-27,35,lemongrass,Veg,Fruit,kg,19.380000000000003,9.3,0.92,3,280,Supplier B,1.0,0.94
2024-05-27,36,mint,Veg,Herb,kg,12.75,9.36,0.79,1,40,Supplier B,1.36,1.95
2024-05-27,37,mushrooms,Veg,Vegetable,kg,14.54,7.56,1.58,3,40,Supplier A,0.85,4.81
2024-05-27,38,onion,Veg,Grocery,kg,18.61,3.27,1.0,4,6,Supplier A,1.38,3.91
2024-05-27,39,palm sugar,Veg,Grocery,kg,12.75,9.36,0.79,1,40,Supplier B,1.36,1.95
2024-05-27,40,peanuts,Veg,Vegetable,kg,20.34,9.06,1.03,2,280,Supplier B,0.91,4.42
2024-05-27,41,prawns,Non-Veg,Fish,kg,18.46,4.67,2.4,3,280,Supplier C,1.01,2.34
2024-05-27,42,red beans,Veg,Vegetable,kg,10.51,9.87,1.0,3,50,Supplier B,0.96,4.64
2024-05-27,43,rice,Veg,Grain,kg,10.32,8.46,0.65,3,600,Supplier A,0.81,3.16
2024-05-27,44,rice flour jelly,Veg,Grain,kg,20.73,3.35,2.92,4,450,Supplier B,0.88,0.18
2024-05-27,45,rice noodles,Veg,Grain,kg,9.36,6.73,3.63,1,70,Supplier A,1.28,1.1
2024-05-27,46,sambal,Veg,Vegetable,kg,17.91,9.08,4.13,4,50,Supplier B,0.82,2.7
2024-05-27,47,shrimp paste,Non-Veg,Fish,kg,18.61,9.51,3.14,3,40,Supplier C,0.98,4.7
2024-05-27,48,soft-boiled eggs,Non-Veg,Poultry,liter,14.13,9.58,1.0,2,6,Supplier C,1.39,2.0
2024-05-27,49,soy sauce,Veg,Grocery,liter,18.33,6.1,3.19,1,40,Supplier B,1.28,3.59
2024-05-27,50,spaghetti,Veg,Vegetable,kg,9.01,9.21,1.05,4,50,Supplier A,1.27,4.96
2024-05-27,51,spices,Veg,Grocery,kg,11.07,6.71,1.64,3,600,Supplier C,1.44,2.83
2024-05-27,52,sugar syrup,Veg,Grocery,liter,8.780000000000001,5.36,3.0,2,50,Supplier B,1.18,2.74
2024-05-27,53,tamarind,Veg,Grocery,kg,14.88,9.92,4.73,2,280,Supplier B,0.84,1.65
2024-05-27,54,tandoori masala,Veg,Vegetable,kg,18.44,8.18,7.0,1,50,Supplier A,1.31,3.59
2024-05-27,55,vegetable broth,Veg,Vegetable,liter,16.77,8.18,1.57,3,250,Supplier A,1.43,0.52
2024-05-27,56,water,Veg,Vegetable,liter,14.54,7.56,1.58,3,40,Supplier A,0.85,4.81
2024-05-27,57,white bread,Veg,Grain,kg,16.68,3.62,1.41,3,450,Supplier B,1.33,3.41
2024-05-27,58,yogurt,Veg,Dairy,kg,10.77,6.42,4.3,4,250,Supplier A,0.97,4.32
2024-05-28,1,anchovies,Non-Veg,Fish,kg,17.28,7.9,4.43,4,40,Supplier A,1.03,2.0
2024-05-28,2,bean sprouts,Veg,Vegetable,kg,13.49,9.21,2.65,1,450,Supplier B,1.14,3.93
2024-05-28,3,beef,Non-Veg,Meat,kg,10.56,3.48,1.65,1,600,Supplier A,0.83,2.65
2024-05-28,4,beef bacon,Non-Veg,Meat,kg,17.36,8.04,1.53,3,250,Supplier A,1.2,2.99
2024-05-28,5,black pepper,Veg,Grocery,kg,12.17,9.19,2.17,3,250,Supplier C,1.45,4.11
2024-05-28,6,black pepper sauce,Veg,Grocery,liter,14.42,9.05,2.51,4,35,Supplier A,1.09,0.64
2024-05-28,7,black tea,Veg,Vegetable,kg,15.24,4.63,2.65,1,40,Supplier B,1.48,2.75
2024-05-28,8,butter,Veg,Dairy,kg,14.44,5.98,0.72,2,50,Supplier A,1.33,3.91
2024-05-28,9,cheese,Veg,Dairy,kg,22.86,5.28,4.54,1,40,Supplier C,1.27,2.18
2024-05-28,10,chicken,Non-Veg,Meat,kg,10.94,7.28,3.0,1,50,Supplier B,1.21,2.37
2024-05-28,11,chicken thigh,Non-Veg,Meat,kg,13.73,7.32,5.0,1,6,Supplier B,1.05,1.26
2024-05-28,12,chili,Veg,Grocery,kg,11.23,7.28,2.39,4,450,Supplier B,1.15,2.56
2024-05-28,13,chili sauce,Veg,Grocery,liter,13.2,8.4,3.19,1,450,Supplier A,1.05,1.72
2024-05-28,14,chives,Veg,Vegetable,kg,14.54,7.74,0.68,3,40,Supplier A,1.37,3.56
2024-05-28,15,cockles,Non-Veg,Fish,kg,11.68,3.1,2.28,3,250,Supplier B,1.31,3.53
2024-05-28,16,coconut milk,Veg,Dairy,liter,6.9,6.47,1.8,1,250,Supplier B,0.86,1.21
2024-05-28,17,coleslaw,Veg,Vegetable,kg,7.04,9.08,0.53,2,50,Supplier C,1.15,0.38
2024-05-28,18,condensed milk,Veg,Dairy,liter,16.89,9.39,3.0,4,50,Supplier C,1.13,1.92
2024-05-28,19,cream,Veg,Dairy,liter,23.72,5.96,4.58,2,450,Supplier C,1.47,1.89
2024-05-28,20,cucumber,Veg,Grocery,kg,17.28,6.54,3.29,2,50,Supplier A,1.0,1.39
2024-05-28,21,curry,Veg,Vegetable,kg,13.3,3.99,1.51,4,250,Supplier C,0.92,2.89
2024-05-28,22,egg,Non-Veg,Poultry,pieces,10.06,9.58,3.31,3,50,Supplier A,1.29,3.65
2024-05-28,23,eggs,Non-Veg,Poultry,pieces,14.13,9.58,1.0,2,6,Supplier C,1.39,2.0
2024-05-28,24,evaporated milk,Veg,Dairy,liter,14.05,7.17,0.76,1,250,Supplier C,0.88,0.49
2024-05-28,25,fish broth,Non-Veg,Fish,liter,16.99,4.74,2.54,4,70,Supplier B,1.15,4.17
2024-05-28,26,flat rice noodles,Veg,Grain,kg,8.77,5.78,3.0,1,50,Supplier C,1.42,4.76
2024-05-28,27,flour,Veg,Grain,kg,21.39,4.0,1.59,4,600,Supplier A,0.95,2.41
2024-05-28,28,fries,Veg,Vegetable,kg,12.54,5.21,2.24,4,450,Supplier C,1.3,4.74
2024-05-28,29,galangal,Veg,Vegetable,kg,12.71,8.32,1.47,3,35,Supplier A,1.15,4.44
2024-05-28,30,garlic,Veg,Grocery,kg,8.1,8.21,2.0,1,6,Supplier A,0.88,3.59
2024-05-28,31,ghee,Veg,Dairy,kg,14.48,8.29,3.54,2,280,Supplier B,1.06,1.54
2024-05-28,32,ginger,Veg,Grocery,kg,12.16,5.73,4.68,3,600,Supplier B,1.44,2.06
2024-05-28,33,kaya,Veg,Vegetable,kg,18.01,4.97,2.28,2,35,Supplier B,1.31,2.29
2024-05-28,34,lemon,Veg,Fruit,kg,21.22,4.33,2.52,4,250,Supplier B,1.26,2.35
2024-05-28,35,lemongrass,Veg,Fruit,kg,10.59,7.87,3.36,4,280,Supplier C,1.3,3.92
2024-05-28,36,mint,Veg,Herb,kg,18.950000000000003,4.77,2.17,2,40,Supplier A,0.86,1.84
2024-05-28,37,mushrooms,Veg,Vegetable,kg,19.23,3.1,1.7,1,40,Supplier C,1.39,4.56
2024-05-28,38,onion,Veg,Grocery,kg,22.22,4.58,6.0,2,6,Supplier A,0.93,1.35
2024-05-28,39,palm sugar,Veg,Grocery,kg,19.05,3.03,2.01,1,40,Supplier C,1.09,0.57
2024-05-28,40,peanuts,Veg,Vegetable,kg,20.27,3.09,1.82,3,280,Supplier A,1.39,3.68
2024-05-28,41,prawns,Non-Veg,Fish,kg,9.22,8.28,2.81,2,280,Supplier C,1.06,2.94
2024-05-28,42,red beans,Veg,Vegetable,kg,20.01,7.43,4.0,4,50,Supplier C,1.18,0.58
2024-05-28,43,rice,Veg,Grain,kg,14.27,9.02,1.93,4,600,Supplier B,0.89,1.58
2024-05-28,44,rice flour jelly,Veg,Grain,kg,6.53,7.67,0.88,1,450,Supplier C,1.16,0.56
2024-05-28,45,rice noodles,Veg,Grain,kg,18.04,4.32,3.8,1,70,Supplier C,1.18,1.88
2024-05-28,46,sambal,Veg,Vegetable,kg,19.34,5.95,4.7,4,50,Supplier B,0.92,2.48
2024-05-28,47,shrimp paste,Non-Veg,Fish,kg,20.29,3.84,4.43,2,40,Supplier A,1.38,2.65
2024-05-28,48,soft-boiled eggs,Non-Veg,Poultry,liter,18.37,5.5,1.0,3,6,Supplier B,1.2,0.66
2024-05-28,49,soy sauce,Veg,Grocery,liter,24.07,3.21,4.11,2,40,Supplier C,1.22,3.46
2024-05-28,50,spaghetti,Veg,Vegetable,kg,12.07,9.07,3.87,2,50,Supplier A,1.17,2.69
2024-05-28,51,spices,Veg,Grocery,kg,15.91,3.41,4.01,3,600,Supplier C,1.23,3.77
2024-05-28,52,sugar syrup,Veg,Grocery,liter,16.89,9.39,3.0,4,50,Supplier C,1.13,1.92
2024-05-28,53,tamarind,Veg,Grocery,kg,16.92,9.02,4.92,3,280,Supplier C,0.85,0.85
2024-05-28,54,tandoori masala,Veg,Vegetable,kg,22.89,4.18,5.0,1,50,Supplier B,0.95,2.41
2024-05-28,55,vegetable broth,Veg,Vegetable,liter,10.65,7.58,1.9,2,250,Supplier B,1.19,4.86
2024-05-28,56,water,Veg,Vegetable,liter,17.54,4.07,4.28,3,40,Supplier C,1.14,4.69
2024-05-28,57,white bread,Veg,Grain,kg,11.23,7.28,2.39,4,450,Supplier B,1.15,2.56
2024-05-28,58,yogurt,Veg,Dairy,kg,21.73,3.13,4.49,1,250,Supplier C,1.0,3.6
2024-05-29,1,anchovies,Non-Veg,Fish,kg,24.63,8.57,4.68,3,40,Supplier A,0.97,2.25
2024-05-29,2,bean sprouts,Veg,Vegetable,kg,11.62,6.81,3.21,2,450,Supplier A,0.86,1.48
2024-05-29,3,beef,Non-Veg,Meat,kg,17.79,6.88,3.24,3,600,Supplier B,1.04,4.52
2024-05-29,4,beef bacon,Non-Veg,Meat,kg,7.99,8.35,1.21,4,250,Supplier C,1.46,2.81
2024-05-29,5,black pepper,Veg,Grocery,kg,11.46,4.12,0.64,2,250,Supplier A,0.9,1.57
2024-05-29,6,black pepper sauce,Veg,Grocery,liter,7.17,4.14,0.78,4,35,Supplier A,1.04,1.36
2024-05-29,7,black tea,Veg,Vegetable,kg,10.61,9.52,4.75,4,40,Supplier A,1.0,2.26
2024-05-29,8,butter,Veg,Dairy,kg,16.12,9.88,4.2,4,50,Supplier A,1.29,0.44
2024-05-29,9,cheese,Veg,Dairy,kg,8.700000000000001,3.7,1.76,3,40,Supplier C,1.37,0.08
2024-05-29,10,chicken,Non-Veg,Meat,kg,22.89,4.18,5.0,1,50,Supplier B,0.95,2.41
2024-05-29,11,chicken thigh,Non-Veg,Meat,kg,18.98,9.41,1.0,1,6,Supplier C,1.35,3.33
2024-05-29,12,chili,Veg,Grocery,kg,18.48,6.52,4.5,3,450,Supplier B,1.23,4.57
2024-05-29,13,chili sauce,Veg,Grocery,liter,21.540000000000003,5.21,2.53,1,450,Supplier A,1.28,2.92
2024-05-29,14,chives,Veg,Vegetable,kg,22.42,4.01,2.73,3,40,Supplier C,1.2,0.99
2024-05-29,15,cockles,Non-Veg,Fish,kg,20.89,6.45,2.78,3,250,Supplier A,1.12,0.22
2024-05-29,16,coconut milk,Veg,Dairy,liter,10.93,7.2,3.15,2,250,Supplier B,1.44,2.12
2024-05-29,17,coleslaw,Veg,Vegetable,kg,16.060000000000002,9.11,3.76,2,50,Supplier B,1.26,3.96
2024-05-29,18,condensed milk,Veg,Dairy,liter,25.87,8.23,6.0,3,50,Supplier B,1.21,2.86
2024-05-29,19,cream,Veg,Dairy,liter,17.3,3.64,1.59,1,450,Supplier B,0.84,4.09
2024-05-29,20,cucumber,Veg,Grocery,kg,8.46,5.3,1.18,3,50,Supplier B,1.27,0.65
2024-05-29,21,curry,Veg,Vegetable,kg,12.11,9.79,1.24,2,250,Supplier A,0.81,4.29
2024-05-29,22,egg,Non-Veg,Poultry,pieces,14.59,8.16,3.23,4,50,Supplier A,1.44,4.2
2024-05-29,23,eggs,Non-Veg,Poultry,pieces,18.99,8.06,8.0,2,6,Supplier A,1.08,2.04
2024-05-29,24,evaporated milk,Veg,Dairy,liter,11.61,3.01,2.87,4,250,Supplier A,0.87,4.73
2024-05-29,25,fish broth,Non-Veg,Fish,liter,16.52,6.8,3.95,3,70,Supplier C,1.11,2.89
2024-05-29,26,flat rice noodles,Veg,Grain,kg,18.78,7.77,8.0,2,50,Supplier B,1.0,4.07
2024-05-29,27,flour,Veg,Grain,kg,15.29,4.18,4.05,3,600,Supplier A,0.99,2.35
2024-05-29,28,fries,Veg,Vegetable,kg,10.62,6.35,3.28,2,450,Supplier C,0.9,2.53
2024-05-29,29,galangal,Veg,Vegetable,kg,11.72,6.36,0.83,3,35,Supplier B,1.26,3.61
2024-05-29,30,garlic,Veg,Grocery,kg,15.4,3.58,3.0,1,6,Supplier A,1.03,1.47
2024-05-29,31,ghee,Veg,Dairy,kg,16.89,8.04,3.92,2,280,Supplier B,0.98,0.18
2024-05-29,32,ginger,Veg,Grocery,kg,17.13,5.78,3.15,3,600,Supplier A,0.97,2.27
2024-05-29,33,kaya,Veg,Vegetable,kg,18.01,4.97,2.28,2,35,Supplier B,1.31,2.29
2024-05-29,34,lemon,Veg,Fruit,kg,17.45,9.9,3.87,1,250,Supplier C,1.1,2.08
2024-05-29,35,lemongrass,Veg,Fruit,kg,14.59,8.68,1.22,4,280,Supplier B,1.49,3.63
2024-05-29,36,mint,Veg,Herb,kg,10.04,5.49,4.6,2,40,Supplier B,0.97,1.35
2024-05-29,37,mushrooms,Veg,Vegetable,kg,18.08,9.89,4.96,4,40,Supplier C,1.45,1.86
2024-05-29,38,onion,Veg,Grocery,kg,18.84,6.94,6.0,3,6,Supplier A,1.16,1.93
2024-05-29,39,palm sugar,Veg,Grocery,kg,16.21,6.46,0.9,1,40,Supplier C,1.39,4.65
2024-05-29,40,peanuts,Veg,Vegetable,kg,22.05,8.66,4.72,1,280,Supplier A,1.23,4.23
2024-05-29,41,prawns,Non-Veg,Fish,kg,8.95,5.6,2.52,2,280,Supplier C,1.31,1.63
2024-05-29,42,red beans,Veg,Vegetable,kg,11.45,4.25,5.0,3,50,Supplier B,1.21,1.04
2024-05-29,43,rice,Veg,Grain,kg,21.31,7.39,4.42,1,600,Supplier A,0.99,1.16
2024-05-29,44,rice flour jelly,Veg,Grain,kg,10.14,9.27,4.98,2,450,Supplier B,1.47,4.05
2024-05-29,45,rice noodles,Veg,Grain,kg,17.34,8.4,3.92,3,70,Supplier B,1.3,0.2
2024-05-29,46,sambal,Veg,Vegetable,kg,9.57,5.22,1.24,4,50,Supplier A,1.45,4.09
2024-05-29,47,shrimp paste,Non-Veg,Fish,kg,17.54,4.07,4.28,3,40,Supplier C,1.14,4.69
2024-05-29,48,soft-boiled eggs,Non-Veg,Poultry,liter,17.119999999999997,6.93,8.0,3,6,Supplier A,1.3,0.6
2024-05-29,49,soy sauce,Veg,Grocery,liter,22.87,3.21,3.93,3,40,Supplier B,0.89,3.46
2024-05-29,50,spaghetti,Veg,Vegetable,kg,9.7,4.65,2.41,4,50,Supplier C,0.95,4.31
2024-05-29,51,spices,Veg,Grocery,kg,15.29,4.18,4.05,3,600,Supplier A,0.99,2.35
2024-05-29,52,sugar syrup,Veg,Grocery,liter,8.68,5.19,1.0,3,50,Supplier A,1.18,3.04
2024-05-29,53,tamarind,Veg,Grocery,kg,17.96,5.98,1.42,4,280,Supplier B,1.02,4.04
2024-05-29,54,tandoori masala,Veg,Vegetable,kg,15.1,9.17,1.0,4,50,Supplier A,1.22,3.45
2024-05-29,55,vegetable broth,Veg,Vegetable,liter,16.009999999999998,4.58,3.9,2,250,Supplier B,1.5,4.72
2024-05-29,56,water,Veg,Vegetable,liter,21.83,8.78,4.65,3,40,Supplier B,1.43,3.76
2024-05-29,57,white bread,Veg,Grain,kg,21.86,7.41,4.5,2,450,Supplier A,1.03,3.33
2024-05-29,58,yogurt,Veg,Dairy,kg,13.69,7.32,3.44,2,250,Supplier A,0.87,1.83
2024-05-30,1,anchovies,Non-Veg,Fish,kg,22.86,5.28,4.54,1,40,Supplier C,1.27,2.18
2024-05-30,2,bean sprouts,Veg,Vegetable,kg,24.39,5.58,4.44,1,450,Supplier C,1.35,3.22
2024-05-30,3,beef,Non-Veg,Meat,kg,19.25,6.03,2.19,4,600,Supplier C,0.83,4.71
2024-05-30,4,beef bacon,Non-Veg,Meat,kg,15.31,4.51,4.56,1,250,Supplier A,0.94,4.18
2024-05-30,5,black pepper,Veg,Grocery,kg,15.83,6.01,3.07,4,250,Supplier B,1.13,4.55
2024-05-30,6,black pepper sauce,Veg,Grocery,liter,12.94,8.43,2.36,4,35,Supplier B,1.19,4.34
2024-05-30,7,black tea,Veg,Vegetable,kg,13.34,7.21,1.18,1,40,Supplier A,1.41,0.56
2024-05-30,8,butter,Veg,Dairy,kg,13.72,5.88,1.83,4,50,Supplier B,0.96,3.47
2024-05-30,9,cheese,Veg,Dairy,kg,17.93,7.19,2.36,1,40,Supplier A,1.37,1.23
2024-05-30,10,chicken,Non-Veg,Meat,kg,21.72,7.62,6.0,1,50,Supplier C,1.16,3.19
2024-05-30,11,chicken thigh,Non-Veg,Meat,kg,18.84,6.94,6.0,3,6,Supplier A,1.16,1.93
2024-05-30,12,chili,Veg,Grocery,kg,10.14,9.27,4.98,2,450,Supplier B,1.47,4.05
2024-05-30,13,chili sauce,Veg,Grocery,liter,9.59,9.95,2.3,4,450,Supplier B,0.97,3.84
2024-05-30,14,chives,Veg,Vegetable,kg,20.51,6.78,4.3,4,40,Supplier C,1.0,1.78
2024-05-30,15,cockles,Non-Veg,Fish,kg,12.95,7.52,3.98,4,250,Supplier B,1.03,0.96
2024-05-30,16,coconut milk,Veg,Dairy,liter,12.75,5.42,2.04,1,250,Supplier B,1.01,2.77
2024-05-30,17,coleslaw,Veg,Vegetable,kg,17.08,8.65,3.21,3,50,Supplier A,0.88,1.0
2024-05-30,18,condensed milk,Veg,Dairy,liter,20.91,7.34,4.0,4,50,Supplier A,1.2,3.71
2024-05-30,19,cream,Veg,Dairy,liter,16.48,7.4,1.03,1,450,Supplier B,1.09,0.2
2024-05-30,20,cucumber,Veg,Grocery,kg,7.32,3.13,0.81,3,50,Supplier A,1.04,3.09
2024-05-30,21,curry,Veg,Vegetable,kg,10.77,6.42,4.3,4,250,Supplier A,0.97,4.32
2024-05-30,22,egg,Non-Veg,Poultry,pieces,9.7,6.09,3.5,3,50,Supplier A,1.32,0.71
2024-05-30,23,eggs,Non-Veg,Poultry,pieces,28.55,8.89,9.0,1,6,Supplier B,0.83,0.32
2024-05-30,24,evaporated milk,Veg,Dairy,liter,13.3,3.99,1.51,4,250,Supplier C,0.92,2.89
2024-05-30,25,fish broth,Non-Veg,Fish,liter,17.91,4.52,2.35,3,70,Supplier C,1.41,0.7
2024-05-30,26,flat rice noodles,Veg,Grain,kg,18.95,6.32,8.0,1,50,Supplier A,1.22,3.32
2024-05-30,27,flour,Veg,Grain,kg,14.830000000000002,4.92,1.62,2,600,Supplier A,1.03,2.87
2024-05-30,28,fries,Veg,Vegetable,kg,16.39,3.51,0.88,2,450,Supplier B,0.9,4.46
2024-05-30,29,galangal,Veg,Vegetable,kg,22.35,4.49,4.86,4,35,Supplier A,1.23,4.96
2024-05-30,30,garlic,Veg,Grocery,kg,8.92,5.37,2.0,4,6,Supplier B,0.87,2.99
2024-05-30,31,ghee,Veg,Dairy,kg,22.49,9.4,4.78,1,280,Supplier C,1.07,1.71
2024-05-30,32,ginger,Veg,Grocery,kg,8.5,3.9,1.93,1,600,Supplier A,0.86,2.36
2024-05-30,33,kaya,Veg,Vegetable,kg,14.06,7.23,2.2,3,35,Supplier B,0.9,3.99
2024-05-30,34,lemon,Veg,Fruit,kg,11.95,3.59,1.61,1,250,Supplier B,1.03,3.43
2024-05-30,35,lemongrass,Veg,Fruit,kg,23.08,9.32,3.37,4,280,Supplier B,1.49,1.11
2024-05-30,36,mint,Veg,Herb,kg,19.22,6.12,3.97,2,40,Supplier A,1.46,2.34
2024-05-30,37,mushrooms,Veg,Vegetable,kg,11.29,7.44,4.47,3,40,Supplier A,1.16,1.11
2024-05-30,38,onion,Veg,Grocery,kg,17.630000000000003,5.72,4.0,4,6,Supplier B,1.37,0.64
2024-05-30,39,palm sugar,Veg,Grocery,kg,10.51,8.96,3.51,3,40,Supplier C,1.07,0.85
2024-05-30,40,peanuts,Veg,Vegetable,kg,18.380000000000003,5.55,2.83,1,280,Supplier C,0.97,1.27
2024-05-30,41,prawns,Non-Veg,Fish,kg,11.07,9.04,0.82,3,280,Supplier B,0.97,1.35
2024-05-30,42,red beans,Veg,Vegetable,kg,21.48,8.08,7.0,3,50,Supplier C,1.1,1.56
2024-05-30,43,rice,Veg,Grain,kg,17.71,8.79,3.72,2,600,Supplier B,1.21,4.54
2024-05-30,44,rice flour jelly,Veg,Grain,kg,20.87,4.72,2.85,3,450,Supplier C,1.3,4.34
2024-05-30,45,rice noodles,Veg,Grain,kg,6.3100000000000005,3.53,1.1,4,70,Supplier B,1.5,4.06
2024-05-30,46,sambal,Veg,Vegetable,kg,23.33,3.51,3.45,4,50,Supplier C,1.29,3.21
2024-05-30,47,shrimp paste,Non-Veg,Fish,kg,11.31,7.07,2.81,1,40,Supplier C,1.37,1.85
2024-05-30,48,soft-boiled eggs,Non-Veg,Poultry,liter,24.04,6.24,9.0,4,6,Supplier B,1.32,2.3
2024-05-30,49,soy sauce,Veg,Grocery,liter,14.03,9.04,3.22,1,40,Supplier A,1.45,3.99
2024-05-30,50,spaghetti,Veg,Vegetable,kg,13.33,4.12,3.1,4,50,Supplier A,1.48,0.24
2024-05-30,51,spices,Veg,Grocery,kg,8.5,3.9,1.93,1,600,Supplier A,0.86,2.36
2024-05-30,52,sugar syrup,Veg,Grocery,liter,10.51,9.87,1.0,3,50,Supplier B,0.96,4.64
